Date,Sentiment_Score
2019-02-03,-0.10023076923076922
2019-02-04,0.032357777777777784
2019-02-05,0.0425029411764706
2019-02-06,0.12993333333333335
2019-02-07,0.10866261682242992
2019-02-08,-0.026218965517241375
2019-02-09,-0.04126666666666667
2019-02-10,0.30557
2019-02-11,0.09534878048780487
2019-02-12,0.034013636363636364
2019-02-13,0.06314038461538461
2019-02-14,-0.04126176470588235
2019-02-15,0.11002666666666668
2019-02-16,-0.23046666666666668
2019-02-17,-0.09808235294117645
2019-02-18,-0.07258305084745763
2019-02-19,0.1469125
2019-02-20,0.06096153846153847
2019-02-21,0.15259777777777778
2019-02-22,0.05135555555555556
2019-02-23,0.20638333333333334
2019-02-24,-0.009866666666666666
2019-02-25,0.014897500000000004
2019-02-26,-0.11937500000000001
2019-02-27,-0.025319565217391305
2019-02-28,0.018166666666666668
2019-03-01,0.1587591836734694
2019-03-02,-0.2616
2019-03-03,-0.07543333333333334
2019-03-04,0.07276111111111111
2019-03-05,0.13290249999999998
2019-03-06,0.13093783783783786
2019-03-07,0.11019166666666666
2019-03-08,0.05739642857142858
2019-03-09,-0.05992857142857142
2019-03-10,-0.2371
2019-03-11,-0.03678235294117647
2019-03-12,0.07021632653061224
2019-03-13,0.07357111111111111
2019-03-14,0.11325714285714285
2019-03-15,0.131164
2019-03-16,0.007709999999999997
2019-03-17,-0.085185
2019-03-18,0.033392500000000006
2019-03-19,0.11930731707317072
2019-03-20,0.10017857142857144
2019-03-21,-0.18426666666666666
2019-03-22,0.1491722222222222
2019-03-23,0.05454545454545454
2019-03-24,0.07297647058823531
2019-03-25,0.0027309523809523847
2019-03-26,0.07033571428571428
2019-03-27,0.0737
2019-03-28,0.09513589743589744
2019-03-29,0.16726176470588236
2019-03-30,-0.19911428571428572
2019-03-31,0.026550000000000008
2019-04-01,0.18723421052631578
2019-04-02,0.03181449275362319
2019-04-03,0.07212857142857143
2019-04-04,0.025877777777777774
2019-04-05,0.04073793103448276
2019-04-06,0.08689999999999999
2019-04-07,-0.17390909090909093
2019-04-08,0.10123653846153848
2019-04-09,0.06566222222222222
2019-04-10,-0.010737837837837836
2019-04-11,0.062154838709677425
2019-04-12,-0.0072238095238095264
2019-04-13,0.08082941176470589
2019-04-14,-0.03820714285714285
2019-04-15,0.11342222222222223
2019-04-16,0.1391705882352941
2019-04-17,0.0312590909090909
2019-04-18,0.06376333333333334
2019-04-19,0.06699473684210526
2019-04-20,0.1699875
2019-04-21,0.2016705882352941
2019-04-22,0.09177027027027027
2019-04-23,0.11105714285714285
2019-04-24,0.13301960784313727
2019-04-25,0.1112
2019-04-26,0.08110731707317073
2019-04-27,0.21883
2019-04-28,0.17921428571428571
2019-04-29,0.05312499999999999
2019-04-30,0.10078139534883722
2019-05-01,-0.00615384615384615
2019-05-02,0.09562285714285716
2019-05-03,-0.0307939393939394
2019-05-04,0.08248000000000001
2019-05-05,0.0714875
2019-05-06,0.014883673469387758
2019-05-07,0.011325
2019-05-08,-0.03525416666666667
2019-05-09,0.1012037037037037
2019-05-10,-0.044297727272727266
2019-05-11,0.026407692307692313
2019-05-12,-0.42572857142857146
2019-05-13,-0.01311311475409836
2019-05-14,-0.23374666666666669
2019-05-15,0.07351052631578947
2019-05-16,0.08366428571428572
2019-05-17,0.043591489361702124
2019-05-18,-0.13005
2019-05-19,0.13623749999999998
2019-05-20,0.228965
2019-05-21,0.11529411764705882
2019-05-22,0.10035333333333334
2019-05-23,0.16110476190476192
2019-05-24,0.20701250000000002
2019-05-25,-0.01358181818181818
2019-05-26,0.15217857142857144
2019-05-27,0.07399705882352942
2019-05-28,0.13277608695652174
2019-05-29,-0.0653537037037037
2019-05-30,-0.049808000000000005
2019-05-31,0.05258857142857142
2019-06-01,-0.29512222222222223
2019-06-02,-0.0033952380952380914
2019-06-03,0.07895074626865671
2019-06-04,0.06014571428571428
2019-06-05,0.11969
2019-06-06,-0.11165142857142857
2019-06-07,0.016143103448275856
2019-06-08,0.10534666666666667
2019-06-09,-0.09326842105263158
2019-06-10,-0.055315
2019-06-11,0.010013793103448274
2019-06-12,-0.016124999999999997
2019-06-13,0.03406
2019-06-14,0.012527631578947374
2019-06-15,-0.03503333333333334
2019-06-16,-0.3340375
2019-06-17,-0.044696666666666676
2019-06-18,0.07013962264150944
2019-06-19,-0.02050615384615384
2019-06-20,0.04193043478260869
2019-06-21,-0.0002999999999999983
2019-06-22,0.04556521739130435
2019-06-23,-0.21046315789473685
2019-06-24,0.013819718309859154
2019-06-25,0.1265
2019-06-26,0.09320819672131148
2019-06-27,0.0759857142857143
2019-06-28,-0.0413188679245283
2019-06-29,-0.07141851851851852
2019-06-30,-0.16041
2019-07-01,-0.04491219512195122
2019-07-02,0.06640652173913042
2019-07-03,0.1018676923076923
2019-07-04,0.11392181818181818
2019-07-05,0.08270215053763441
2019-07-06,0.07990833333333333
2019-07-07,0.1103
2019-07-08,0.03326578947368421
2019-07-09,0.012346153846153847
2019-07-10,0.03496
2019-07-11,0.041120000000000004
2019-07-12,0.04828513513513513
2019-07-13,0.0825529411764706
2019-07-14,-0.003475000000000006
2019-07-15,0.1755375
2019-07-16,0.023269047619047616
2019-07-17,0.04303428571428572
2019-07-18,0.19808125
2019-07-19,0.0392468085106383
2019-07-20,0.08798333333333334
2019-07-21,0.09505833333333334
2019-07-22,0.09556363636363636
2019-07-23,0.04605348837209302
2019-07-24,0.1592638888888889
2019-07-25,0.11727380952380953
2019-07-26,0.03104736842105263
2019-07-27,-0.009964285714285712
2019-07-28,0.0910904761904762
2019-07-29,0.03356923076923077
2019-07-30,0.0398
2019-07-31,0.06670277777777778
2019-08-01,0.011469117647058826
2019-08-02,-0.007884946236559142
2019-08-03,0.044950000000000004
2019-08-04,-0.1428230769230769
2019-08-05,-0.10609487179487179
2019-08-06,-0.039665217391304346
2019-08-07,0.025639669421487606
2019-08-08,0.018889473684210522
2019-08-09,-0.0242
2019-08-10,0.03155833333333333
2019-08-11,-0.13767333333333334
2019-08-12,-0.04273333333333333
2019-08-13,-0.05395757575757576
2019-08-14,-0.024104545454545462
2019-08-15,-0.02673478260869565
2019-08-16,0.023208955223880598
2019-08-17,0.08077333333333332
2019-08-18,0.18610689655172413
2019-08-19,0.20193076923076922
2019-08-20,0.09122368421052632
2019-08-21,-0.007055319148936168
2019-08-22,-0.03341967213114755
2019-08-23,0.09791333333333332
2019-08-24,0.09505999999999996
2019-08-25,-0.024678260869565233
2019-08-26,0.04583676470588235
2019-08-27,0.05498260869565217
2019-08-28,0.011773846153846156
2019-08-29,0.107194
2019-08-30,0.08771044776119402
2019-08-31,0.1592909090909091
2019-09-01,-0.16915882352941178
2019-09-02,-0.07416904761904763
2019-09-03,-0.0156920634920635
2019-09-04,0.15311774193548386
2019-09-05,0.1368033898305085
2019-09-06,0.07805833333333333
2019-09-07,-0.10386153846153846
2019-09-08,-0.09685555555555554
2019-09-09,-0.0057227272727272795
2019-09-10,-0.07125483870967741
2019-09-11,0.03746052631578947
2019-09-12,0.04411818181818181
2019-09-13,-0.027765957446808508
2019-09-14,0.13280833333333333
2019-09-15,-0.015681818181818186
2019-09-16,-0.12992745098039216
2019-09-17,-0.05874324324324324
2019-09-18,-0.027502222222222223
2019-09-19,0.007862686567164177
2019-09-20,0.14621898734177213
2019-09-21,-0.024564000000000002
2019-09-22,-0.03870689655172415
2019-09-23,0.14464166666666667
2019-09-24,0.089175
2019-09-25,0.05308775510204082
2019-09-26,0.12525454545454545
2019-09-27,0.08475128205128205
2019-09-28,0.13949166666666668
2019-09-29,-0.09306
2019-09-30,0.008909876543209877
2019-10-01,0.04703943661971831
2019-10-02,-0.08215652173913042
2019-10-03,-0.1265574074074074
2019-10-04,-0.03547549019607843
2019-10-05,0.064545
2019-10-06,-0.03791875000000001
2019-10-07,0.04433488372093024
2019-10-08,0.013829411764705887
2019-10-09,0.05572978723404255
2019-10-10,-0.03538985507246377
2019-10-11,0.039120408163265306
2019-10-12,-0.0829
2019-10-13,-0.05321999999999999
2019-10-14,0.12890677966101696
2019-10-15,0.04429818181818181
2019-10-16,0.052089583333333335
2019-10-17,0.008637500000000003
2019-10-18,0.10116750000000001
2019-10-19,-0.04311176470588235
2019-10-20,0.018023076923076913
2019-10-21,-0.05696774193548388
2019-10-22,0.13343191489361703
2019-10-23,0.07102068965517241
2019-10-24,0.04719459459459458
2019-10-25,0.14427307692307692
2019-10-26,0.15707272727272728
2019-10-27,0.10193
2019-10-28,0.2157
2019-10-29,0.16615625
2019-10-30,0.08211463414634146
2019-10-31,0.1112265625
2019-11-01,0.06236666666666666
2019-11-02,0.10841111111111111
2019-11-03,0.018149999999999986
2019-11-04,0.18130000000000002
2019-11-05,0.027671875000000005
2019-11-06,0.050445652173913044
2019-11-07,0.15142833333333333
2019-11-08,-0.02860204081632653
2019-11-09,-0.24008333333333334
2019-11-10,-0.13595000000000002
2019-11-11,-0.013908333333333335
2019-11-12,-0.08064545454545455
2019-11-13,0.011164864864864869
2019-11-14,-0.012442857142857143
2019-11-15,0.18474193548387097
2019-11-16,-0.10124166666666667
2019-11-17,-0.04154444444444444
2019-11-18,0.07163333333333333
2019-11-19,0.011329787234042552
2019-11-20,-0.06995384615384616
2019-11-21,0.1051111111111111
2019-11-22,-0.020478571428571426
2019-11-23,0.2127142857142857
2019-11-24,0.028219999999999995
2019-11-25,0.20400000000000001
2019-11-26,0.09407
2019-11-27,0.2471578947368421
2019-11-28,0.10688541666666666
2019-11-29,0.06230943396226415
2019-11-30,0.07159285714285714
2019-12-01,0.18926521739130434
2019-12-02,0.122425
2019-12-03,0.06656382978723403
2019-12-04,0.056430303030303025
2019-12-05,0.004461344537815124
2019-12-06,0.05633272727272727
2019-12-07,0.0627315789473684
2019-12-08,0.006199999999999994
2019-12-09,0.09556052631578948
2019-12-10,0.058417021276595746
2019-12-11,0.14401296296296295
2019-12-12,0.08294782608695651
2019-12-13,0.09394897959183675
2019-12-14,-0.016006666666666666
2019-12-15,-0.0634625
2019-12-16,0.10218909090909091
2019-12-17,0.112282
2019-12-18,0.14749268292682927
2019-12-19,0.08885454545454546
2019-12-20,0.07720243902439025
2019-12-21,0.11234374999999999
2019-12-22,0.12343076923076923
2019-12-23,0.16154615384615384
2019-12-24,0.036865909090909095
2019-12-25,-0.38292499999999996
2019-12-26,0.13556511627906975
2019-12-27,0.004099999999999983
2019-12-28,-0.01772499999999999
2019-12-29,0.22593333333333332
2019-12-30,0.01435000000000001
2019-12-31,0.2077375
2020-01-01,0.10434883720930233
2020-01-02,0.06508421052631579
2020-01-03,0.218409375
2020-01-04,-0.057995
2020-01-05,0.048690909090909076
2020-01-06,-0.08253673469387755
2020-01-07,0.0896390243902439
2020-01-08,-0.09228837209302326
2020-01-09,0.12691627906976743
2020-01-10,0.11807021276595744
2020-01-11,0.034339999999999996
2020-01-12,-0.11741666666666666
2020-01-13,0.175528813559322
2020-01-14,0.0778825
2020-01-15,-0.011256818181818186
2020-01-16,0.11032444444444445
2020-01-17,0.1275304347826087
2020-01-18,0.1413375
2020-01-19,0.12044999999999999
2020-01-20,0.08005714285714285
2020-01-21,0.07164468085106382
2020-01-22,0.06144081632653062
2020-01-23,0.22030625
2020-01-24,0.159414
2020-01-25,0.1664736842105263
2020-01-26,-0.06443076923076924
2020-01-27,0.08217169811320756
2020-01-28,0.016573809523809525
2020-01-29,0.21604
2020-01-30,0.13174310344827586
2020-01-31,0.20541153846153845
2020-02-01,0.06582886597938145
2020-02-02,0.06040666666666667
2020-02-03,0.009623529411764704
2020-02-04,0.06150597014925373
2020-02-05,0.18989787234042554
2020-02-06,0.20495619834710746
2020-02-07,0.077
2020-02-08,0.18862
2020-02-09,0.33739
2020-02-10,0.025760377358490568
2020-02-11,0.18611632653061225
2020-02-12,0.07256599999999999
2020-02-13,0.11637636363636364
2020-02-14,0.10293124999999999
2020-02-15,0.050821739130434786
2020-02-16,-0.05742727272727273
2020-02-17,0.09167619047619048
2020-02-18,0.161025
2020-02-19,0.21277105263157894
2020-02-20,0.022673333333333334
2020-02-21,0.09080666666666666
2020-02-22,-0.10149090909090909
2020-02-23,0.1548923076923077
2020-02-24,0.030556603773584906
2020-02-25,0.11447096774193548
2020-02-26,0.033140625
2020-02-27,0.09909433962264151
2020-02-28,-0.09483684210526316
2020-02-29,0.16640000000000002
2020-03-01,0.042853333333333334
2020-03-02,0.04828979591836735
2020-03-03,0.09719387755102041
2020-03-04,0.01016184210526316
2020-03-05,0.16955757575757574
2020-03-06,0.10703658536585367
2020-03-07,0.12117826086956522
2020-03-08,-0.035491666666666664
2020-03-09,-0.045486458333333334
2020-03-10,-0.18032857142857142
2020-03-11,0.05468833333333333
2020-03-12,-0.03973617021276596
2020-03-13,0.01883809523809524
2020-03-14,-0.0648888888888889
2020-03-15,-0.20489285714285715
2020-03-16,-0.017197391304347828
2020-03-17,0.009729032258064521
2020-03-18,0.017562820512820508
2020-03-19,-0.04973544303797468
2020-03-20,-0.029904255319148934
2020-03-21,-0.12921470588235295
2020-03-22,-0.050780000000000006
2020-03-23,-0.06642133333333333
2020-03-24,0.014392473118279563
2020-03-25,0.048784158415841584
2020-03-26,0.09151011235955055
2020-03-27,0.06453138686131386
2020-03-28,-0.05381875
2020-03-29,-0.0565969696969697
2020-03-30,-0.02738453608247423
2020-03-31,0.03383666666666667
2020-04-01,-0.06799666666666666
2020-04-02,-0.05725064935064936
2020-04-03,-0.028448809523809522
2020-04-04,0.014691666666666667
2020-04-05,-0.026448936170212767
2020-04-06,-0.03205294117647059
2020-04-07,0.013837499999999997
2020-04-08,0.098
2020-04-09,0.016454807692307692
2020-04-10,-0.06193888888888889
2020-04-11,0.03305199999999999
2020-04-12,-0.101224
2020-04-13,0.017103076923076922
2020-04-14,0.008773863636363637
2020-04-15,0.024229166666666666
2020-04-16,0.06452073170731706
2020-04-17,0.0866895061728395
2020-04-18,-0.06372978723404256
2020-04-19,0.0916076923076923
2020-04-20,0.10913831775700934
2020-04-21,-0.12802025316455695
2020-04-22,0.001598863636363637
2020-04-23,0.10505813953488373
2020-04-24,0.03202980769230769
2020-04-25,-0.03579019607843137
2020-04-26,-0.027816666666666667
2020-04-27,0.13190337078651684
2020-04-28,0.06413402061855669
2020-04-29,0.07598876404494381
2020-04-30,0.11528879310344828
2020-05-01,-0.002651470588235293
2020-05-02,-0.004407894736842111
2020-05-03,0.03791219512195122
2020-05-04,0.023132407407407404
2020-05-05,0.006897590361445778
2020-05-06,0.024162295081967208
2020-05-07,-0.024956578947368423
2020-05-08,0.06079220779220779
2020-05-09,-0.0694974358974359
2020-05-10,-0.07147333333333333
2020-05-11,0.053785185185185186
2020-05-12,0.01031304347826087
2020-05-13,0.06284056603773586
2020-05-14,0.08068571428571429
2020-05-15,0.022659259259259264
2020-05-16,0.09897428571428572
2020-05-17,-0.047779487179487184
2020-05-18,0.034202173913043483
2020-05-19,0.039550602409638556
2020-05-20,0.055654999999999996
2020-05-21,0.07492459016393443
2020-05-22,-0.058060150375939854
2020-05-23,-0.13939487179487178
2020-05-24,-0.025088235294117644
2020-05-25,0.08762857142857142
2020-05-26,0.06137454545454546
2020-05-27,-0.02136022727272728
2020-05-28,0.07814393939393939
2020-05-29,0.06429642857142857
2020-05-30,0.024411904761904763
2020-05-31,0.11131111111111111
2020-06-01,0.08982608695652175
2020-06-02,0.05321714285714286
2020-06-03,-0.01694
2020-06-04,0.026025714285714287
2020-06-05,0.06830694444444445
2020-06-06,-0.06368333333333334
2020-06-07,-0.003917647058823533
2020-06-08,0.027582258064516127
2020-06-09,0.01933421052631579
2020-06-10,-0.022860000000000005
2020-06-11,0.01937428571428572
2020-06-12,0.09841186440677967
2020-06-13,-0.08227619047619049
2020-06-14,-0.009200000000000002
2020-06-15,0.00478360655737705
2020-06-16,-0.023455223880597013
2020-06-17,0.1299326923076923
2020-06-18,0.02518108108108108
2020-06-19,0.07302280701754386
2020-06-20,0.17602777777777778
2020-06-21,-0.17593870967741934
2020-06-22,-0.02656507936507936
2020-06-23,0.10924
2020-06-24,0.0834470588235294
2020-06-25,-0.05218703703703704
2020-06-26,0.039638983050847454
2020-06-27,0.0123576923076923
2020-06-28,-0.046076
2020-06-29,0.011203030303030303
2020-06-30,0.0772657894736842
2020-07-01,0.09516428571428572
2020-07-02,0.14381702127659574
2020-07-03,0.084932
2020-07-04,-0.10560555555555556
2020-07-05,-0.019346666666666668
2020-07-06,0.1440655737704918
2020-07-07,0.1275234375
2020-07-08,0.18172121212121212
2020-07-09,0.10440547945205479
2020-07-10,0.04875762711864407
2020-07-11,0.05346842105263158
2020-07-12,0.020643750000000002
2020-07-13,0.12589864864864864
2020-07-14,0.02061975308641975
2020-07-15,0.09168285714285714
2020-07-16,0.16589459459459457
2020-07-17,0.04500526315789473
2020-07-18,0.108736
2020-07-19,0.03372499999999999
2020-07-20,0.14438076923076923
2020-07-21,0.1768805970149254
2020-07-22,0.11897934782608695
2020-07-23,0.13042
2020-07-24,-0.037196774193548394
2020-07-25,-0.027922580645161295
2020-07-26,0.05499230769230769
2020-07-27,0.10380307692307693
2020-07-28,0.09998144329896907
2020-07-29,0.048653968253968255
2020-07-30,0.106384375
2020-07-31,0.08564418604651163
2020-08-01,0.14649565217391305
2020-08-02,0.04422352941176471
2020-08-03,0.10856333333333333
2020-08-04,0.1583712121212121
2020-08-05,0.010108823529411766
2020-08-06,0.06379615384615385
2020-08-07,0.10207164179104478
2020-08-08,0.021942857142857142
2020-08-09,-0.027795454545454536
2020-08-10,0.2252551020408163
2020-08-11,0.028734848484848485
2020-08-12,0.03572692307692308
2020-08-13,0.07261296296296296
2020-08-14,0.027286813186813186
2020-08-15,0.09736153846153847
2020-08-16,-0.11310500000000001
2020-08-17,0.08997121212121212
2020-08-18,0.16197169811320755
2020-08-19,0.11062499999999999
2020-08-20,0.08155671641791046
2020-08-21,0.09485
2020-08-22,0.01587647058823529
2020-08-23,0.06882222222222222
2020-08-24,0.1428904761904762
2020-08-25,0.032004705882352935
2020-08-26,0.08335138888888888
2020-08-27,0.08365875
2020-08-28,0.12450862068965517
2020-08-29,0.05249999999999999
2020-08-30,0.04323333333333333
2020-08-31,0.022792592592592587
2020-09-01,0.12427627118644068
2020-09-02,0.12157377049180329
2020-09-03,0.01901785714285714
2020-09-04,0.10841071428571428
2020-09-05,0.019248387096774202
2020-09-06,0.09275483870967742
2020-09-07,0.11722405063291139
2020-09-08,0.014631250000000004
2020-09-09,0.08136617647058823
2020-09-10,0.08904230769230768
2020-09-11,0.1423375
2020-09-12,0.05407368421052631
2020-09-13,0.10975217391304348
2020-09-14,0.08629565217391304
2020-09-15,0.17057638888888887
2020-09-16,0.05680491803278688
2020-09-17,0.1646433962264151
2020-09-18,0.06891232876712329
2020-09-19,0.12317142857142857
2020-09-20,0.046547368421052636
2020-09-21,0.05327066666666667
2020-09-22,0.05080864197530864
2020-09-23,0.0596514705882353
2020-09-24,-0.024851612903225812
2020-09-25,0.1529236842105263
2020-09-26,0.14083333333333334
2020-09-27,0.02393666666666667
2020-09-28,0.15802264150943396
2020-09-29,0.14154
2020-09-30,0.09367368421052631
2020-10-01,0.12162258064516128
2020-10-02,0.23014285714285715
2020-10-03,0.10642857142857143
2020-10-04,0.05005172413793103
2020-10-05,0.0838275
2020-10-06,0.17527708333333333
2020-10-07,0.15532131147540984
2020-10-08,0.08461475409836065
2020-10-09,0.1254
2020-10-10,0.10388695652173911
2020-10-11,0.006889999999999996
2020-10-12,0.1683285714285714
2020-10-13,0.10690980392156862
2020-10-14,0.07454150943396225
2020-10-15,0.022979166666666665
2020-10-16,0.1248
2020-10-17,0.13992142857142856
2020-10-18,0.08947727272727271
2020-10-19,0.1445909090909091
2020-10-21,0.03942820512820513
2020-10-22,0.1997032258064516
2020-10-23,0.15830714285714284
2020-10-24,0.37146666666666667
2020-10-25,0.07695238095238095
2020-10-26,0.17946060606060607
2020-10-27,0.22558787878787878
2020-10-28,0.02604285714285714
2020-10-29,0.03598913043478261
2020-10-30,0.10910714285714286
2020-10-31,0.2003
2020-11-01,0.062138095238095235
2020-11-02,0.1450861111111111
2020-11-03,0.08991818181818181
2020-11-04,0.07925806451612903
2020-11-05,0.14751555555555557
2020-11-06,0.09293846153846154
2020-11-07,0.020324999999999996
2020-11-08,0.169895
2020-11-09,0.20968541666666665
2020-11-10,0.1857346153846154
2020-11-11,0.14074137931034483
2020-11-12,0.032494117647058826
2020-11-13,0.19564
2020-11-14,-0.0021571428571428575
2020-11-15,0.008577777777777778
2020-11-16,0.11187037037037038
2020-11-17,0.016300000000000002
2020-11-18,0.10527826086956521
2020-11-19,0.067
2020-11-20,0.10093636363636363
2020-11-21,0.019882608695652174
2020-11-22,0.046049999999999994
2020-11-23,0.25796875
2020-11-24,0.08634857142857143
2020-11-25,0.15247368421052632
2020-11-26,0.10513499999999999
2020-11-27,0.09622894736842105
2020-11-28,0.04995185185185185
2020-11-29,0.1452608695652174
2020-11-30,0.05321777777777778
2020-12-01,0.091253125
2020-12-02,0.061040425531914896
2020-12-03,0.1772467741935484
2020-12-04,0.1478271186440678
2020-12-05,0.11737692307692306
2020-12-06,0.08966756756756757
2020-12-07,0.23308181818181817
2020-12-08,0.088795
2020-12-09,0.19461147540983606
2020-12-10,0.10323384615384616
2020-12-11,0.13496046511627907
2020-12-12,0.16192142857142858
2020-12-13,-0.15039411764705884
2020-12-14,0.07505833333333334
2020-12-15,0.11582539682539682
2020-12-16,0.11042898550724638
2020-12-17,0.1259372881355932
2020-12-18,0.11884307692307693
2020-12-19,0.17347272727272725
2020-12-20,0.067140625
2020-12-21,0.09314925373134329
2020-12-22,0.06749000000000001
2020-12-23,0.1518891304347826
2020-12-24,0.12878035714285715
2020-12-25,0.04700357142857143
2020-12-26,-0.050381249999999995
2020-12-27,-0.016665
2020-12-28,0.08325909090909091
2020-12-29,0.18464761904761903
2020-12-30,0.07398999999999999
2020-12-31,0.2040804347826087
2021-01-01,0.15823823529411762
2021-01-02,-0.12000769230769232
2021-01-03,-0.041410526315789474
2021-01-04,0.12823191489361702
2021-01-05,0.13362558139534883
2021-01-06,0.07898163265306123
2021-01-07,0.04433023255813954
2021-01-08,0.13660408163265306
2021-01-09,0.012119999999999995
2021-01-10,0.08711
2021-01-11,0.08524
2021-01-12,0.11364411764705883
2021-01-13,0.12111599999999999
2021-01-14,0.06222181818181817
2021-01-15,0.13134468085106382
2021-01-16,0.06649999999999999
2021-01-17,0.05558666666666667
2021-01-18,0.04068
2021-01-19,0.11840655737704917
2021-01-20,0.09807843137254901
2021-01-21,0.16864500000000002
2021-01-22,0.1630135593220339
2021-01-23,0.1183125
2021-01-24,0.0337
2021-01-25,0.13150363636363638
2021-01-26,-0.007337500000000001
2021-01-27,0.10646388888888889
2021-01-28,0.14446515151515152
2021-01-29,0.1507763157894737
2021-01-30,0.05151724137931035
2021-01-31,0.1145875
2021-02-01,0.1174943661971831
2021-02-02,0.07853962264150945
2021-02-03,0.216706
2021-02-04,0.23044038461538463
2021-02-05,0.21787848101265822
2021-02-06,0.06107241379310344
2021-02-07,0.15685652173913042
2021-02-08,0.18032765957446809
2021-02-09,0.1621074074074074
2021-02-10,0.1774642857142857
2021-02-11,0.11685714285714287
2021-02-12,0.13468358208955222
2021-02-13,0.0792058823529412
2021-02-14,0.056027777777777774
2021-02-15,0.07470555555555555
2021-02-16,0.080785
2021-02-17,0.10998048780487804
2021-02-18,0.027808928571428575
2021-02-19,0.053015789473684204
2021-02-20,-0.003091666666666673
2021-02-21,-0.04717647058823529
2021-02-22,0.08026981132075471
2021-02-23,0.07533461538461537
2021-02-24,0.15630697674418606
2021-02-25,0.14626829268292682
2021-02-26,-0.05320350877192983
2021-02-27,0.07994117647058824
2021-02-28,0.06606000000000001
2021-03-01,0.10073225806451613
2021-03-02,0.165275
2021-03-03,0.12637857142857142
2021-03-04,0.0692
2021-03-05,0.10948695652173912
2021-03-06,0.1490111111111111
2021-03-07,0.70935
2021-03-08,0.06963043478260869
2021-03-09,0.00156666666666667
2021-03-10,0.10175909090909091
2021-03-11,0.07830000000000001
2021-03-12,0.027681481481481484
2021-03-13,0.0999090909090909
2021-03-14,-0.0741
2021-03-15,0.024048936170212764
2021-03-16,0.11783157894736841
2021-03-17,0.012847999999999995
2021-03-18,0.05987837837837838
2021-03-19,0.014504761904761906
2021-03-20,0.06418333333333333
2021-03-21,0.07924545454545456
2021-03-22,0.005033333333333334
2021-03-23,0.0764
2021-03-24,0.08509666666666665
2021-03-25,0.02449512195121951
2021-03-26,-0.023215999999999997
2021-03-27,0.1068153846153846
2021-03-28,-0.014438888888888883
2021-03-29,-0.00712666666666667
2021-03-30,0.05497272727272728
2021-03-31,0.1082709677419355
2021-04-01,0.06514615384615384
2021-04-02,0.11055882352941178
2021-04-03,-0.054869999999999995
2021-04-04,0.033995000000000004
2021-04-05,-0.043863265306122445
2021-04-06,0.0032000000000000067
2021-04-07,0.05916388888888888
2021-04-08,0.0617
2021-04-09,-0.004075999999999998
2021-04-10,0.05393333333333334
2021-04-11,-0.07655
2021-04-12,0.011966666666666681
2021-04-13,0.14657931034482757
2021-04-14,-0.09745000000000001
2021-04-15,-0.051271052631578946
2022-01-01,0.052352941176470595
2022-01-02,-0.030488571428571427
2022-01-03,0.07321190476190476
2022-01-04,0.1060991150442478
2022-01-05,0.08026781609195402
2022-01-06,0.0924453781512605
2022-01-07,0.0527530612244898
2022-01-08,0.01337758620689655
2022-01-09,0.03870192307692308
2022-01-10,0.054954166666666665
2022-01-11,0.0746
2022-01-12,0.10316161616161615
2022-01-13,0.10010000000000001
2022-01-14,0.0982537634408602
2022-01-15,0.003611764705882355
2022-01-16,0.08165
2022-01-17,0.060358
2022-01-18,0.04788181818181818
2022-01-19,0.009666346153846154
2022-01-20,0.1379983193277311
2022-01-21,0.16617570093457942
2022-01-22,0.13683888888888887
2022-01-23,0.03432941176470588
2022-01-24,0.0923063829787234
2022-01-25,0.0712858407079646
2022-01-26,0.049144444444444435
2022-01-27,0.1177421568627451
2022-01-28,0.1328946153846154
2022-01-29,0.1262921568627451
2022-02-01,0.07612959183673469
2022-02-02,0.15679739130434783
2022-02-03,0.2142552380952381
2022-02-04,0.152725
2022-02-05,0.08888837209302326
2022-02-06,0.10471428571428572
2022-02-07,0.13533636363636364
2022-02-08,0.06355531914893617
2022-02-09,0.15018571428571428
2022-02-10,0.15745294117647057
2022-02-11,0.08466632653061225
2022-02-12,0.07641153846153846
2022-02-13,-0.007120000000000002
2022-02-14,0.03298522727272728
2022-02-15,0.053449382716049376
2022-02-16,0.03601139240506329
2022-02-17,0.12071891891891891
2022-02-18,0.11058117647058824
2022-02-19,0.08622083333333334
2022-02-20,0.06784375000000001
2022-02-21,0.10563972602739727
2022-02-22,-0.02243220338983051
2022-02-23,0.10104603174603174
2022-02-24,-0.0981842105263158
2022-02-25,-0.08235624999999999
2022-02-26,-0.10804444444444444
2022-03-01,-0.11412727272727273
2022-03-02,-0.08798461538461538
2022-03-03,0.000945121951219513
2022-03-04,-0.05670375
2022-03-05,-0.13243333333333332
2022-03-06,-0.1339423076923077
2022-03-07,0.02327164179104477
2022-03-08,-0.09779230769230769
2022-03-09,-0.023343902439024393
2022-03-10,-0.013429166666666667
2022-03-11,0.0222516129032258
2022-03-12,-0.023062068965517237
2022-03-13,-0.02643076923076924
2022-03-14,-0.013149367088607592
2022-03-15,-0.010712790697674422
2022-03-16,-0.06900641025641024
2022-03-17,-0.056350000000000004
2022-03-18,-0.04795
2022-03-19,-0.14914117647058825
2022-03-20,-0.08940416666666667
2022-03-21,0.08589420289855072
2022-03-22,0.05171194029850746
2022-03-23,0.040376315789473684
2022-03-24,0.027860000000000003
2022-03-25,0.01159746835443038
2022-03-26,0.027719444444444446
2022-03-27,-0.10131470588235295
